date,buy_and_hold_equal_weight,quarterly_equal_weight,inverse_volatility,sample_min_variance,ledoit_wolf_min_variance,spy
2013-03-15,0.0006129710690057077,0.0006129710690057077,0.001001861644545965,0.0009284394420043807,0.0009704986568961349,-0.001320455126102238
2013-03-18,-0.0021857004151447645,-0.0021857004151447645,-0.0004625756585983076,0.0008127286043992932,0.00081155546699474,-0.005518725452707374
2013-03-19,-0.0012505473649808696,-0.0012505473649808696,-0.0002809087894415363,0.0005976796377764604,0.0005573235036244739,-0.0023232668107422416
2013-03-20,0.0009507166888478302,0.0009507166888478302,-0.00042494195488662623,-0.0010634576273205187,-0.0010933003517564766,0.0069849791892631075
2013-03-21,-0.0021976827755497697,-0.0021976827755497697,-0.0010415927484677123,-0.0008733903798593401,-0.0008135658286977376,-0.008542387417038388
2013-03-22,0.002984494238736257,0.002984494238736257,0.0022848048480519356,0.0022002387255948275,0.0021526777290454824,0.008032798901878246
2013-03-25,-0.002250417714302677,-0.002250417714302677,-0.0013657051596740466,-0.0007113072179995017,-0.0006567318254639964,-0.004177527909349443
2013-03-26,0.005111259519515743,0.005111259519515743,0.0034893487980203197,0.0021125790915739184,0.002120405059209629,0.008003080890472969
2013-03-27,0.0026786780185723558,0.0026786780185723558,0.002937136085975567,0.0028038811921307083,0.0028380036542086096,0.0
2013-03-28,-0.0007611483708301892,-0.0007611483708301892,-0.0007084066001232792,-6.872007755831522e-05,-0.00011512960808690575,0.0030733308573427376
2013-04-01,-0.0019499543708589862,-0.001952815568512456,-0.0011251715494964287,-0.0009279251325611249,-0.00089713137697911,-0.0039571186286399
2013-04-02,-0.00032111844779925125,-0.000546970653324097,-0.0006308381100279536,0.0002672576150757333,0.0002504298506000868,0.004934193388950847
2013-04-03,-0.004750258196834722,-0.004740370155338014,-0.0018823381255735905,0.0007524261254627795,0.0007357754517576254,-0.010139705702072788
2013-04-04,0.005152270300409212,0.004983947466288052,0.005137762367259269,0.004868629063247365,0.00486383338630092,0.0040592029950854425
2013-04-05,0.0040031036459102776,0.004199735521328796,0.004285132317995766,0.0026556465783682537,0.002651968491075296,-0.004491684814128871
2013-04-08,0.0010354985667628824,0.000847943100537929,-5.1840264384317436e-05,-0.000415970239860175,-0.0004254932115317356,0.0067670327925362095
2013-04-09,0.0030585056479679462,0.003118312809740731,0.0019396125451449642,0.0007072263067104956,0.0007071736567458853,0.0034569639823052167
2013-04-10,0.0005069312514454083,0.00015930171627642764,-0.0016331058941243537,-0.0017743749570036105,-0.0018115519281031167,0.012248920140755404
2013-04-11,0.0024783542953756843,0.002392789032349407,0.002150848853657683,0.0018700396809543385,0.0018318793044294068,0.003277262771879119
2013-04-12,-0.005337678736988871,-0.00565776922317851,-0.0021129770420776905,0.00290515904732791,0.0029695022011149153,-0.002450278547799889
2013-04-15,-0.020897477109270257,-0.02113907259197978,-0.014028567039804818,-0.004642940428526421,-0.004508715373096606,-0.023173587487592684
2013-04-16,0.008412967702480456,0.00824964019454466,0.004560371959863252,0.0010532316091744764,0.0010166557398267884,0.01476302554252329
2013-04-17,-0.007798588674923779,-0.007597937713565317,-0.004431901328519894,-0.0019805293306689453,-0.001990587127714716,-0.014611563121232019
2013-04-18,0.0003641808929208956,0.0005432284958926115,-0.0006485455559797071,-0.00303866574901146,-0.0029780534299684858,-0.006253342891881952
2013-04-19,0.006334356561936261,0.006216412579882924,0.004912238995725904,0.0035185602902243485,0.0034511282990203895,0.008693065465926297
2013-04-22,0.0037581501224082103,0.0038548329065657416,0.00302017452802672,0.0020080354342264517,0.0019705941863548126,0.0044381957845538444
2013-04-23,0.0025580732830019492,0.0023192147529635943,0.0016598399954326215,0.002071737043858324,0.0020094516473569968,0.010308868582626252
2013-04-24,0.004600912456717898,0.004691583096846141,0.0032931742123576413,0.0011946437861782844,0.0012282206310771926,0.0006338352226038513
2013-04-25,0.004723462762245445,0.004896829805404179,0.003139653755821925,0.0009974342926521995,0.0009960714396737291,0.00405395163961253
2013-04-26,-0.0008339745653047625,-0.0008433413783829335,0.0008133618161840772,0.002605607578905822,0.0026028631069376917,-0.0017665257311624272
2013-04-29,0.006080844288990361,0.0060398660752190025,0.003361712397970118,0.0003183078404915829,0.0003359367702944205,0.006698662401159572
2013-04-30,0.002732247565730317,0.0026806914972774543,0.0012786714043011571,-0.0006035754629273304,-0.0006596827287358442,0.0023858438530433013
2013-05-01,-0.005265382678953601,-0.005224113920926254,-0.0026206954756446965,5.806986391521107e-06,-1.631863139217593e-05,-0.008767743272560802
2013-05-02,0.004727597605696188,0.004676634885858899,0.0028795677113713225,0.0012969754279925638,0.0013110775406004471,0.009287386149543275
2013-05-03,0.0009478241954876676,0.0007363294161812917,-0.002581437192053837,-0.005037212356850729,-0.005048055674334084,0.010140712914138872
2013-05-06,0.0006624353179300879,0.0005996678088782126,0.00016800451760667912,-0.0002333366883892074,-0.00024147596120094317,0.0025405781854284104
2013-05-07,0.00022234728057379805,5.8162714488885214e-05,-0.00022605276153853104,0.00028456775852170324,0.0002676618076860038,0.005068752973020896
2013-05-08,0.0046169891783691686,0.004680683036907496,0.0027537446126146836,0.0004263523494252297,0.0004018044722402525,0.004551670995008861
2013-05-09,-0.004805011477845067,-0.004817479312191675,-0.0035462635077443405,-0.0016293813427151749,-0.001597573290605836,-0.0028162993559448513
2013-05-10,-0.0031441964764855612,-0.00337140118793422,-0.003533321400353784,-0.0029751667664804637,-0.00300572705823976,0.0032535050371604868
2013-05-13,-0.0030220423133078267,-0.0032174562635609583,-0.0029567587264551776,-0.002308175733993334,-0.002325955116055045,0.000795315667976304
2013-05-14,-0.00019452947370768303,-0.00040429783812701015,-0.0014990093213355093,-0.00136172241528143,-0.0014253358842594155,0.010333811578332464
2013-05-15,0.0012476801429148754,0.000992820733610067,0.0013002049916326364,0.002369010152817319,0.0023876997965139868,0.005386759216412962
2013-05-16,-0.00102582634594639,-0.0009059143054087615,0.000750757883170694,0.00226323190035993,0.0022961003852524087,-0.004695659583680234
2013-05-17,-0.0006583569126373812,-0.0009796972260873726,-0.002433911546940948,-0.0023366573684490133,-0.0023202118134941774,0.009677081226719286
2013-05-20,0.0043480887076632335,0.004513047307998841,0.0027965000948602103,-0.0002566277481216295,-0.0002838634899127168,-5.992857842651578e-05
2013-05-21,0.00032056742673902683,0.00017207659639040251,0.0011303362680805673,0.002486832843232145,0.0024916329151725147,0.0014375699304145506
2013-05-22,-0.011011247779009414,-0.0109099225025594,-0.010169616429411832,-0.008399851106868583,-0.00839245854226145,-0.007417488139765838
2013-05-23,-0.0023827191432223005,-0.0020528087178300902,-0.000922472466187152,0.00016626613980985638,0.00016808618834573963,-0.002893159124328304
2013-05-24,-0.003202176963570058,-0.003236976889101628,-0.0019276845973200674,-0.00019322230890472802,-0.00019560262436291165,-0.0008459782043549469
2013-05-28,-0.003417385899794012,-0.0035083969445594,-0.005772212356574213,-0.006687749534449616,-0.006686404185057837,0.005988769523904702
2013-05-29,-0.004707480731123481,-0.004432653072246828,-0.0029549238461570315,-0.0015825353141332155,-0.0015977992433573451,-0.006493975565462162
2013-05-30,0.0005592105114375912,0.0006474596085264128,-1.508426062180046e-05,-0.00036551466133871724,-0.00041201031330495574,0.003692194406944793
2013-05-31,-0.011698329098426052,-0.011656020188947402,-0.008235047121371242,-0.004458162887839179,-0.004419930238431902,-0.014352240100680258
2013-06-03,0.00668089669251426,0.006810368008167478,0.003809119896669211,-4.599235979041438e-05,-3.912366188907335e-05,0.005506512292544619
2013-06-04,-0.005277332054861139,-0.005282109792787981,-0.00459335619325385,-0.003282682277222726,-0.0032308531434160903,-0.004806870289691401
2013-06-05,-0.0062010435912619455,-0.005963342862310039,-0.0035483015067531154,-0.002301577719817871,-0.002256455656866385,-0.014000810725908419
2013-06-06,0.0060282819824826195,0.005893931440530631,0.00448783243695039,0.0029443670301527725,0.002909651402958291,0.009052801385420972
2013-06-07,-0.00230468261086203,-0.002727435785981447,-0.0036609850592890236,-0.002195624793175033,-0.0022065057891800244,0.01272015621071243
2013-06-10,-0.0038732929041127573,-0.0038987972689370487,-0.004160346439605056,-0.004126796214659723,-0.004162144303319515,0.0
2013-06-11,-0.006988801480207307,-0.006840215734495447,-0.004690745227240889,-0.0028059298033631386,-0.002785930624138677,-0.010315279504864772
2013-06-12,-0.00549555551398051,-0.005361486166978402,-0.0055098748554531785,-0.005928900327994313,-0.005915876881569915,-0.008277200238837157
2013-06-13,0.013112083986080325,0.012904764923709289,0.011544640531237826,0.010245459651279987,0.010237510453363852,0.015208723921114498
2013-06-14,-0.0027852077837960953,-0.002762510664351625,-0.001717766302653967,-0.0014972693078274535,-0.0014601644132873348,-0.00627258472986858
2013-06-17,0.0026967153413746114,0.002546056786240314,0.0006053187881314148,-0.000639083933110296,-0.0006556131891264361,0.007721475450308102
2013-06-18,0.002136883467930506,0.0019504523682112307,0.0012862954867094434,0.0015471269012188316,0.0015481698522716858,0.007905786191879871
2013-06-19,-0.01596170938423469,-0.01583015843224056,-0.014940059845350406,-0.01348808656149536,-0.013405426649257257,-0.013816774836302836
2013-06-20,-0.030055634365948825,-0.03011281822804568,-0.023744628266403778,-0.015036824285326156,-0.015012556877482264,-0.02477825202086459
2013-06-21,0.00017274951584966836,4.186310142095806e-05,-0.0035197878514929837,-0.0075519017208934835,-0.007639172407939987,0.003210170973706017
2013-06-24,-0.008126328424903684,-0.008076124083668645,-0.00677309977677043,-0.006256200848708815,-0.006202286236477672,-0.012635891774998131
2013-06-25,0.006269980927863683,0.006060851065478268,0.004565739725770346,0.0035539424828905375,0.0035143572202034346,0.009614177742497843
2013-06-26,0.0031578711934394654,0.0028016112292086337,0.0036917338274486955,0.006310274544161443,0.006340023223513125,0.009901224157568445
2013-06-27,0.0077688448687234235,0.0075892271126094535,0.007738598511461969,0.007984015483554874,0.008002142061498407,0.005869503274407384
2013-06-28,0.0018075828466688204,0.002097127982919611,0.0018496397684650834,0.0004838434413658721,0.0004315963018921565,-0.004097092697918359
2013-07-01,0.004753727576360056,0.005011212781546481,0.003798177907379463,0.0026970182967309686,0.0027016028454414087,0.005859733627120667
2013-07-02,-0.0003992632012700392,-0.0008807127705964257,0.0008643504071594865,0.0026938130522384807,0.0027120693004420993,-0.0009300719611782249
2013-07-03,-0.0010473582641700174,-0.0008673832202751308,-0.0013353894976934066,-0.0012358670598990873,-0.001204095130719507,0.00043424878501219233
2013-07-05,-0.007937645935028215,-0.008918860587747046,-0.009897267306278046,-0.009236644259223104,-0.00929135790490554,0.010788976260712735
2013-07-08,0.005979457537129251,0.006170304494321988,0.0064194168707960575,0.006904168393183863,0.006902359824556559,0.005704646988418327
2013-07-09,0.006355322915606587,0.006335534930601572,0.004444208655192794,0.0015757536145062367,0.0015712094637183593,0.007198037069908292
2013-07-10,-0.0014302222577240453,-0.0014955696437406463,-0.0019662675865878,-0.0022526112732006442,-0.002243329809037964,0.00036252099821654227
2013-07-11,0.019109713340652812,0.019418684901316263,0.015768909085368765,0.009647894936106738,0.009614663716516869,0.013620597184926142
2013-07-12,-0.00265421163096502,-0.002611118590790329,-0.0020584695184844293,-0.0006543566296624004,-0.0006415224788355323,0.0004183188423716455
2013-07-15,0.004360855301986932,0.00426988844354792,0.004614379351937314,0.004802521525489878,0.004777853554742029,0.003820660899135575
2013-07-16,0.0011500294573403291,0.001438772461432869,0.001219690624854275,0.0005590994377770997,0.0005788761113552088,-0.003746595354461646
2013-07-17,0.0018168733813246352,0.0014439958501095695,0.00214281686123452,0.0028839529765973815,0.002871186420103422,0.002566530152327662
2013-07-18,0.0003763009964212749,9.718644494527418e-05,-0.0007457638266258337,-0.001442415598320479,-0.0014498919844952995,0.005478053682682837
2013-07-19,0.0035963856459650945,0.0038497311329495076,0.0045976486818024576,0.0053314030487605635,0.005329571117922649,0.0017768566033113942
2013-07-22,0.0052294886373773775,0.005937685106446766,0.003867615460974916,0.0009730608867448698,0.0009626539638256659,0.001950411847345901
2013-07-23,0.0008611224358454628,0.001158074753957239,-7.027204611309568e-05,-0.0017163895867529089,-0.0017028186787535482,-0.002123876121633117
2013-07-24,-0.009239093758187655,-0.009521590479095954,-0.008559970189950805,-0.006206959731031136,-0.006224753843705688,-0.0036660531265514384
2013-07-25,0.0019584115863406915,0.002151072087875905,0.0012130159981196265,-2.0372713593230785e-05,-3.450298105844851e-05,0.0024334188773054155
2013-07-26,-0.0005628704611545521,-0.0005484514359253012,-0.00011217214683612031,0.0002483491461398035,0.00022161412975618688,0.0010655775097814235
2013-07-29,-0.005080950952609298,-0.005016925209626932,-0.003811918899369937,-0.0013925372319506524,-0.0013828081738003206,-0.0030751833379748517
2013-07-30,-0.001295558909027661,-0.0013661865227188041,-0.000962228950841193,-0.0003091616081137838,-0.0003223681225819064,0.0
2013-07-31,-0.0005637702416938506,-0.00040322517803281777,0.0006551234811094098,0.003111873509264118,0.0031361093217896485,0.0007117425672507061
2013-08-01,0.00032136357917322833,-0.00020828481307955116,-0.0024517094275152695,-0.0042032299849528165,-0.004243513404847521,0.011558662167358014
2013-08-02,0.002233260165223072,0.0021517453895680827,0.0030178992219473955,0.003944802134537406,0.003925243487886032,0.0016991251718609934
2013-08-05,-0.00338670669604757,-0.003561734910484504,-0.002986220593877653,-0.0020082196347640524,-0.0020225299278255893,-0.0014621594991613973
2013-08-06,-0.004159012389507111,-0.0044620983328585995,-0.0024408537278246545,-0.00014823140485908937,-0.0001555031401161422,-0.005682859434728238
2013-08-07,-0.0017373022949185302,-0.0016464894127986573,-0.00040450708728712037,0.0009280155317519245,0.0009173940904141364,-0.003240298946530107
2013-08-08,0.006717308209515771,0.007301972994314676,0.005050870103392002,0.002107592767001343,0.00211258268523018,0.0036649614501391703
2013-08-09,0.0021013794172071165,0.002099157763317372,0.0016713636518219666,0.0004614150741713008,0.0004994499433532695,-0.002885962944294107
2013-08-12,0.001418388377318447,0.0021419128880189042,0.0005657125965465859,-0.0006111337622113355,-0.0005623526100777543,-0.0011811928474333433
2013-08-13,-0.00400537871636264,-0.004258064622267854,-0.0054401438373226085,-0.005920520113466887,-0.00593618948638408,0.0029564742848624537
2013-08-14,0.0007304165463666301,0.001219861130677069,2.954201151039726e-05,-0.0016709554309665142,-0.001619528765734568,-0.005129606049217195
2013-08-15,-0.006305553492872762,-0.005224430834464111,-0.006371970191306642,-0.006913168054197172,-0.006822467453430181,-0.013985613386458762
2013-08-16,-0.004699807903112085,-0.004236326196971341,-0.004728271938408191,-0.004260471765509366,-0.004246079559972249,-0.0033057690559201713
2013-08-19,-0.00786766388344029,-0.007797378726396409,-0.007119752137747071,-0.005487266563906523,-0.00546701357675905,-0.006391582232727844
2013-08-20,0.005101906284353364,0.004822463944962996,0.005492976905139502,0.005415228436473907,0.005388756294744779,0.004915120314837429
2013-08-21,-0.00787015917982048,-0.007898536420864133,-0.0072936944757018285,-0.006097541554703434,-0.006078541409351601,-0.006159559233943401
2013-08-22,0.006941212758357462,0.006872508971509816,0.00550987171068873,0.003278194755010899,0.003244445469170243,0.009114424339975224
2013-08-23,0.008895174867668443,0.009211864762142197,0.00830831769978646,0.00646506918980716,0.0064839224697499365,0.003372643214728299
2013-08-26,-0.0007651655889023834,-0.0004946770225219277,0.0005447402296983039,0.002094046665186422,0.0021315970462689737,-0.003721042947251507
2013-08-27,-0.0028123569002126425,-0.0020347074815982857,0.00013465136091572738,0.0026077736200744717,0.002711396605848959,-0.016084443615552946
2013-08-28,-0.001238165144483827,-0.0012437572059054158,-0.0014559387383682454,-0.0008038345374374867,-0.0008127242151998448,0.003551109306618505
2013-08-29,-1.0148649043473235e-05,-0.000196062255518048,-0.0001232186552100334,-0.0006768926169523626,-0.0007230884149950212,0.0015864878507025892
2013-08-30,-0.0038352548958850985,-0.0037595707057812566,-0.003092916235612919,-0.0018511553372880796,-0.0018503793467046226,-0.0031678338812994866
2013-09-03,0.002035332053547778,0.002253478463580816,-0.0002699676569003495,-0.0026481166514200627,-0.0026467068640819713,0.004521686432766403
2013-09-04,0.0016365029832132727,0.0009715503590734809,-0.0004778951347060856,-0.0029494690294672443,-0.003015987943868814,0.008273201547500886
2013-09-05,-0.004993144967872509,-0.005354781635263706,-0.006028906051502525,-0.006098563381354949,-0.006113883099925443,0.0012674077711154474
2013-09-06,0.0071685781016763706,0.007486206980008792,0.005840475808637224,0.002669656160072975,0.0026905739419096353,0.0004818996408169074
2013-09-09,0.007840462443023943,0.007360845205617306,0.005792222338240283,0.0026228452724574858,0.0025589703450772383,0.00957593546411517
2013-09-10,-0.0006930757772934948,-0.0014099186972434952,-0.001737751547194799,-0.002007172962629644,-0.002073553685679408,0.0073972458126145835
2013-09-11,0.0039967016280408885,0.0038316535583819977,0.004388404420808234,0.0046370110463422876,0.004631530127698236,0.003138260717789665
2013-09-12,-0.005563752415870149,-0.006261970328474642,-0.003833065376506739,-0.00012953562745010583,-9.965994526006661e-05,-0.0026562165824657313
2013-09-13,0.0021857131904976512,0.0021332622667098455,0.001529462139798321,0.00031348240034345665,0.0002930146315716087,0.0022494992321653307
2013-09-16,0.001588250406113323,0.0009889292101528113,0.0013260490186304263,0.0014646904985426978,0.001391489794702716,0.005787047702183079
2013-09-17,0.0008301098351009006,0.0006996644222121429,0.0015334709845369332,0.0025105150370832163,0.002453736553686081,0.004462849215939979
2013-09-18,0.02394652033271094,0.024672727378780124,0.02078542935545724,0.014175503892226438,0.014214683937302741,0.011574055535533923
2013-09-19,-0.0037049983355078586,-0.0037490340891397356,-0.004012710764915051,-0.004278052514422592,-0.004287082100972395,-0.0016756587123367694
2013-09-20,-0.008974992451935893,-0.009518727089352641,-0.005664508199181184,-0.00017416027765138065,-0.0001798774540676673,-0.006991996448985294
2013-09-23,-0.00042234775211580367,-0.0002911132759710888,0.0010594408371500386,0.0025778759449286426,0.002570316639089576,-0.004627305472483578
2013-09-24,-0.0009354831481649395,-0.000793296938304433,-8.573162084324348e-05,0.0007307620124030745,0.000740351052493704,-0.0023536042762252185
2013-09-25,0.000896541663056194,0.0010886057408594496,0.001296747781363905,0.0012796064734295065,0.0012975306118374608,-0.002890388734219318
2013-09-26,0.001214738719158115,0.0008584135688898265,0.00020096961793236723,-0.0004835266057738874,-0.0004708834799227457,0.0038453447098869553
2013-09-27,-0.0023607869814763482,-0.002049098947635386,-0.0016332112642980512,-0.0011879167982744576,-0.0011881137193939795,-0.004596692974453864
2013-09-30,-0.005307728226166208,-0.005261998067383256,-0.0036874312165489087,-0.0011602611532872675,-0.0011552138531649714,-0.005328567730635059
2013-10-01,0.0018051490713941742,0.0008195487173339178,0.0006537088811178204,-0.0006195768016488135,-0.0007028679934925064,0.00791614360864612
2013-10-02,0.003815671536643306,0.004358334556818555,0.003490161028854466,0.002654441874971436,0.0027457177900021,-0.0009449007675278454
2013-10-03,-0.004683846848261397,-0.004251384833645178,-0.003224029980722465,-0.0009568899502081507,-0.0010353177329962548,-0.009220768347740771
2013-10-04,0.001962044597391799,0.0017059725242174473,0.001035737711412077,0.00017279199823749813,0.000278631967060905,0.0075765594916439305
2013-10-07,-0.0006940841170205436,-8.839966489770923e-05,0.00018598133304625897,0.0006516964874454523,0.0006882767500300258,-0.008644716309297418
2013-10-08,-0.004947790212639913,-0.004535555131637947,-0.0037085400091309006,-0.0023065727372117983,-0.002296842822952283,-0.011646402481284457
2013-10-09,-0.0012495845250380944,-0.0016452753352346194,-0.0015354844745905094,-0.0014390551761606085,-0.0015128913710271696,0.0007252632369123546
2013-10-10,0.011017004558794952,0.009916482926175751,0.008184190273247127,0.004492067444355818,0.004768850560138871,0.021557913716202526
2013-10-11,0.0015964816271143434,0.000994941909961522,0.0011428031168625452,0.0006683576388206713,0.0005853493258982656,0.0064431975641172645
2013-10-14,0.00022229642276938577,2.0244265415580998e-05,-0.0009919535765666732,-0.0023213251163155535,-0.0022434102115648225,0.003993960845592781
2013-10-15,-0.0027180492044317495,-0.002352270389530564,-0.0017457648287905192,-0.0005437065575674138,-0.0006390894627259502,-0.007254269191588669
2013-10-16,0.008931035583667812,0.008543307978890136,0.007978048521861014,0.0062114295034405576,0.006252577702478224,0.013966022261277189
2013-10-17,0.009367542557514597,0.00963514679783195,0.007855765503859136,0.004476804662002065,0.004272255052689022,0.006683460054077717
2013-10-18,0.002389559993808854,0.002094680888303113,0.0022670483162092747,0.0025995551242994352,0.0026962376864712034,0.006754308924638686
2013-10-21,-0.001525075474257176,-0.001561297010302054,-0.0016428672209937156,-0.001486778887809903,-0.0014714085242222286,5.7006797816283594e-05
2013-10-22,0.00805636161625456,0.008253296188770687,0.007121433676131161,0.00483526395349454,0.004718482034491878,0.005791669078007322
2013-10-23,-0.0059771889500988,-0.00598458346385089,-0.004494744306463794,-0.002632996113242747,-0.002894802739258462,-0.004788793273753367
2013-10-24,0.0015036542163266997,0.001442066968385447,0.0008693359828482183,0.0002745005443471893,0.00031621190086728035,0.0033222930113177007
